code,name,region_id,department_id,arrondissement_id,registered_voters,location_name,latitude,longitude
ELECAM-2025-SW-FAKO-LIMBE-III-0003,GS MAN-O-WAR BAY / C,,,,221,SUD-OUEST / FAKO / LIMBE III / GS MAN-O-WAR BAY CENTER,,
ELECAM-2025-SW-FAKO-LIMBE-III-0004,GS MAN-O-WAR BAY / D,,,,253,SUD-OUEST / FAKO / LIMBE III / GS MAN-O-WAR BAY CENTER,,
ELECAM-2025-SW-FAKO-LIMBE-III-0005,GS MAN-O-WAR BAY / E,,,,350,SUD-OUEST / FAKO / LIMBE III / GSMAN-O-WAR BAY CENTER,,
ELECAM-2025-SW-FAKO-LIMBE-III-0006,GS MAN-O-WAR BAY / F,,,,370,SUD-OUEST / FAKO / LIMBE III / GS MAN-O-WAR BAY CENTER,,
ELECAM-2025-SW-FAKO-LIMBE-III-0007,GS MAN-O-WAR BAY / G,,,,422,SUD-OUEST / FAKO / LIMBE III / GS MAN-O-WAR BAY CENTER,,
ELECAM-2025-SW-FAKO-LIMBE-III-0008,GS MAN-O-WAR BAY / H,,,,297,SUD-OUEST / FAKO / LIMBE III / GS MAN-O-WAR BAY CENTER,,
ELECAM-2025-SW-FAKO-LIMBE-III-0009,COMMUNITY HALL BONABILE / A,,,,77,SUD-OUEST / FAKO / LIMBE III / BONABILE VILLAGE,,
ELECAM-2025-SW-FAKO-LIMBE-III-0010,COMMUNITY HALL BONANGOMBE / A,,,,99,SUD-OUEST / FAKO / LIMBE III / BONANGOMBE,,
ELECAM-2025-SW-FAKO-LIMBE-III-0011,CDC BIMBIA CAMP OFIICE / A,,,,388,SUD-OUEST / FAKO / LIMBE III / CDC BIMBIA CAMP/ESELE NATIVE,,
ELECAM-2025-SW-FAKO-LIMBE-III-0012,CDC CLUB HALL MABETA / A,,,,144,SUD-OUEST / FAKO / LIMBE III / CDC MABETA CAMP I & II,,
ELECAM-2025-SW-FAKO-LIMBE-III-0013,CRTV TRANSMISSION CENTER / A,,,,54,SUD-OUEST / FAKO / LIMBE III / CHOP FARM,,
ELECAM-2025-SW-FAKO-LIMBE-III-0014,COMMUNITY HALL DIKOLO BIMBIA / A,,,,129,SUD-OUEST / FAKO / LIMBE III / DIKOLO VILLAGE BIMBIA,,
ELECAM-2025-SW-FAKO-LIMBE-III-0015,GS KANGE / A,,,,105,SUD-OUEST / FAKO / LIMBE III / KANGE FISHING PORT,,
ELECAM-2025-SW-FAKO-LIMBE-III-0016,GNS MABETA / A,,,,121,SUD-OUEST / FAKO / LIMBE III / MABETA FISHING PORT,,
ELECAM-2025-SW-FAKO-LIMBE-III-0017,COUNCIL CHECK POINT / A,,,,325,SUD-OUEST / FAKO / LIMBE III / MANGA HILL,,
ELECAM-2025-SW-FAKO-LIMBE-III-0018,COUNCIL CHECK POINT / B,,,,340,SUD-OUEST / FAKO / LIMBE III / MANGA HILL,,
ELECAM-2025-SW-FAKO-LIMBE-III-0019,COUNCIL CHECK POINT / C,,,,427,SUD-OUEST / FAKO / LIMBE III / MANGA HILL,,
ELECAM-2025-SW-FAKO-LIMBE-III-0020,COUNCIL CHECK POINT / D,,,,490,SUD-OUEST / FAKO / LIMBE III / MANGA HILL,,
ELECAM-2025-SW-FAKO-LIMBE-III-0021,GS MBOKO I / A,,,,52,SUD-OUEST / FAKO / LIMBE III / MBOKO I & II FISHING PORT,,
ELECAM-2025-SW-FAKO-MUYUKA-0001,AGRIC POST BAFIA / A,,,,320,SUD-OUEST / FAKO / MUYUKA / BAFIA,,
ELECAM-2025-SW-FAKO-MUYUKA-0002,BAFIA COOPERATIVE HALL / A,,,,310,SUD-OUEST / FAKO / MUYUKA / BAFIA,,
ELECAM-2025-SW-FAKO-MUYUKA-0003,BAFIA COOPERATIVE HALL / B,,,,248,SUD-OUEST / FAKO / MUYUKA / BAFIA,,
ELECAM-2025-SW-FAKO-MUYUKA-0004,GS BAFIA / A,,,,211,SUD-OUEST / FAKO / MUYUKA / BAFIA,,
ELECAM-2025-SW-FAKO-MUYUKA-0005,BAVENGA COMMUNITY HALL / A,,,,19,SUD-OUEST / FAKO / MUYUKA / BAVENGA,,
ELECAM-2025-SW-FAKO-MUYUKA-0006,CDC CAMDEV I OFFICE / A,,,,40,SUD-OUEST / FAKO / MUYUKA / CDC CAMDEV,,
ELECAM-2025-SW-FAKO-MUYUKA-0007,CDC CAMDEV II OFFICE / A,,,,286,SUD-OUEST / FAKO / MUYUKA / CDC CAMDEV,,
ELECAM-2025-SW-FAKO-MUYUKA-0008,CDC CAMDEV II OFFICE / B,,,,295,SUD-OUEST / FAKO / MUYUKA / CDC CAMDEV,,
ELECAM-2025-SW-FAKO-MUYUKA-0009,EKONA LELU COMMUNITY HALL / A,,,,36,SUD-OUEST / FAKO / MUYUKA / EKONA LELU,,
ELECAM-2025-SW-FAKO-MUYUKA-0010,CATHOLIC SCHOOL EKONA MBENGE / A,,,,270,SUD-OUEST / FAKO / MUYUKA / EKONA MBENGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0011,CEAC OFFICE EKONA MBENGE / A,,,,304,SUD-OUEST / FAKO / MUYUKA / EKONA MBENGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0012,CEAC OFFICE EKONA MBENGE / B,,,,230,SUD-OUEST / FAKO / MUYUKA / EKONA MBENGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0013,EKONA MBENGE COOPERATIVE HALL / A,,,,234,SUD-OUEST / FAKO / MUYUKA / EKONA MBENGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0014,EKONA MBENGE COOPERATIVE HALL / B,,,,214,SUD-OUEST / FAKO / MUYUKA / EKONA MBENGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0015,EKONA MBENGE MARKET / A,,,,244,SUD-OUEST / FAKO / MUYUKA / EKONA MBENGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0016,GS EKONA MBENGE / A,,,,406,SUD-OUEST / FAKO / MUYUKA / EKONA MBENGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0017,PRES. SCHOOL EKONA MBENGE / A,,,,331,SUD-OUEST / FAKO / MUYUKA / EKONA MBENGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0018,PRES. SCHOOL EKONA MBENGE / B,,,,286,SUD-OUEST / FAKO / MUYUKA / EKONA MBENGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0019,GNS EKONA MBENGE / A,,,,125,SUD-OUEST / FAKO / MUYUKA / EKONA MBENGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0020,VOLCANIC CLUB EKONA YARD / A,,,,248,SUD-OUEST / FAKO / MUYUKA / EKONA YARD CDC,,
ELECAM-2025-SW-FAKO-MUYUKA-0021,ELDERS AND FIFFS / A,,,,31,SUD-OUEST / FAKO / MUYUKA / ELDERS AND FIFFS VILLAGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0022,IKATA COOP HALL / A,,,,294,SUD-OUEST / FAKO / MUYUKA / IKATA VILLAGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0023,IKATA COOP HALL / B,,,,273,SUD-OUEST / FAKO / MUYUKA / IKATA VILLAGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0024,IKATA GPS / A,,,,162,SUD-OUEST / FAKO / MUYUKA / IKATA VILLAGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0025,LEOLA BUEA COMMUNITY / A,,,,13,SUD-OUEST / FAKO / MUYUKA / LEOLA BUEA,,
ELECAM-2025-SW-FAKO-MUYUKA-0026,LILALE COOP HALL / A,,,,194,SUD-OUEST / FAKO / MUYUKA / LILALE VILLAGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0027,GS LYKOKO / A,,,,79,SUD-OUEST / FAKO / MUYUKA / LYKOKO VILLAGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0028,MILE 14 LYKOKO COOP HALL / A,,,,374,SUD-OUEST / FAKO / MUYUKA / LYKOKO VILLAGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0029,MILE 14 LYKOKO COOP HALL / B,,,,138,SUD-OUEST / FAKO / MUYUKA / LYKOKO VILLAGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0030,CATHOLIC SCHOOL MALENDE / A,,,,300,SUD-OUEST / FAKO / MUYUKA / MALENDE VILLAGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0031,CATHOLIC SCHOOL MALENDE / B,,,,292,SUD-OUEST / FAKO / MUYUKA / MALENDE VILLAGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0032,WOMEN'S HOUSE MALENDE / A,,,,398,SUD-OUEST / FAKO / MUYUKA / MALENDE VILLAGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0033,MASUMA COMMUNITY HALL / A,,,,16,SUD-OUEST / FAKO / MUYUKA / MASUMA,,
ELECAM-2025-SW-FAKO-MUYUKA-0034,CATHOLIC SCHOOL MAUTU / A,,,,295,SUD-OUEST / FAKO / MUYUKA / MAUTU VILLAGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0035,COOPERATIVE HALL MAUTU / A,,,,271,SUD-OUEST / FAKO / MUYUKA / MAUTU VILLAGE,,
ELECAM-2025-SW-FAKO-MUYUKA-0036,MEANJA CAMP HALL / A,,,,241,SUD-OUEST / FAKO / MUYUKA / MEANJA,,
ELECAM-2025-SW-FAKO-MUYUKA-0037,MEANJA CDC ESTATE OFFICE / A,,,,141,SUD-OUEST / FAKO / MUYUKA / MEANJA,,
ELECAM-2025-SW-FAKO-TIKO-0001,GOVERNMENT SCHOOL TIKO TOWN / A,,,,341,SUD-OUEST / FAKO / TIKO / BOMA STREET,,
ELECAM-2025-SW-FAKO-TIKO-0002,GOVERNMENT SCHOOL TIKO TOWN / B,,,,278,SUD-OUEST / FAKO / TIKO / BOMA STREET,,
ELECAM-2025-SW-FAKO-TIKO-0003,NEW BONAKO FORESTRY POST / A,,,,277,SUD-OUEST / FAKO / TIKO / BONAKO,,
ELECAM-2025-SW-FAKO-TIKO-0004,NEW BONAKO FORESTRY POST / B,,,,150,SUD-OUEST / FAKO / TIKO / BONAKO,,
ELECAM-2025-SW-FAKO-TIKO-0005,PASCAL POULTRY / A,,,,29,SUD-OUEST / FAKO / TIKO / BONAKO,,
ELECAM-2025-SW-FAKO-TIKO-0006,CAMP 6 OFFICE / A,,,,61,SUD-OUEST / FAKO / TIKO / ESSOASSOA,,
ELECAM-2025-SW-FAKO-TIKO-0007,GOVERNMENT SCHOOL ESSOASSOA / A,,,,118,SUD-OUEST / FAKO / TIKO / ESSOASSOA,,
ELECAM-2025-SW-FAKO-TIKO-0008,GOVERNMENT SCHOOL NDONGO / A,,,,175,SUD-OUEST / FAKO / TIKO / NDONGO CAMP - GOLF QTR,,
ELECAM-2025-SW-FAKO-TIKO-0009,BANANA EXPANSION OFFICE TIKO / A,,,,365,SUD-OUEST / FAKO / TIKO / HOLFORTH,,
ELECAM-2025-SW-FAKO-TIKO-0010,BANANA EXPANSION OFFICE TIKO / B,,,,142,SUD-OUEST / FAKO / TIKO / HOLFORTH,,
ELECAM-2025-SW-FAKO-TIKO-0011,HOLFORTH CLUB / A,,,,252,SUD-OUEST / FAKO / TIKO / HOLFORTH,,
ELECAM-2025-SW-FAKO-TIKO-0012,HOLFORTH CLUB / B,,,,165,SUD-OUEST / FAKO / TIKO / HOLFORTH,,
ELECAM-2025-SW-FAKO-TIKO-0013,HOLFORTH HALL TIKO / A,,,,307,SUD-OUEST / FAKO / TIKO / HOLFORTH,,
ELECAM-2025-SW-FAKO-TIKO-0014,HOLFORTH HALL TIKO / B,,,,307,SUD-OUEST / FAKO / TIKO / HOLFORTH,,
ELECAM-2025-SW-FAKO-TIKO-0015,PMI TIKO / A,,,,351,SUD-OUEST / FAKO / TIKO / HOLFORTH,,
ELECAM-2025-SW-FAKO-TIKO-0016,BIG IKANGE CAMP OFFICE / A,,,,52,SUD-OUEST / FAKO / TIKO / IKANGE VILLAGE,,
ELECAM-2025-SW-FAKO-TIKO-0017,SMALL IKANGE CAMP OFFICE / A,,,,147,SUD-OUEST / FAKO / TIKO / IKANGE VILLAGE,,
ELECAM-2025-SW-FAKO-TIKO-0018,CUSTOMARY COURT HALL TIKO / A,,,,331,SUD-OUEST / FAKO / TIKO / JOHN HOLT,,
ELECAM-2025-SW-FAKO-TIKO-0019,CUSTOMARY COURT HALL TIKO / B,,,,333,SUD-OUEST / FAKO / TIKO / JOHN HOLT,,
ELECAM-2025-SW-FAKO-TIKO-0020,CUSTOMARY COURT HALL TIKO / C,,,,273,SUD-OUEST / FAKO / TIKO / JOHN HOLT,,
ELECAM-2025-SW-FAKO-TIKO-0021,KEME CAMP OFFICE / A,,,,59,SUD-OUEST / FAKO / TIKO / KEME,,
ELECAM-2025-SW-FAKO-TIKO-0022,KOKE CAMP OFFICE / A,,,,101,SUD-OUEST / FAKO / TIKO / KOKE,,
ELECAM-2025-SW-FAKO-TIKO-0023,NGOMBE I KOMBOS / A,,,,22,SUD-OUEST / FAKO / TIKO / KOMBOS,,
ELECAM-2025-SW-FAKO-TIKO-0024,TIKO RURAL COUNCIL CHECK POINT I / A,,,,41,SUD-OUEST / FAKO / TIKO / KONGWE,,
ELECAM-2025-SW-FAKO-TIKO-0025,GOVERNMENT SCHOOL LIFONGO / A,,,,96,SUD-OUEST / FAKO / TIKO / LIFONGO,,
ELECAM-2025-SW-FAKO-TIKO-0026,AIRPORT TIKO / A,,,,399,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0027,CAMP 5 OFFICE TIKO / A,,,,77,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0028,FORMER SBM PARKING HOUSE / A,,,,415,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0029,FORMER SBM PARKING HOUSE / B,,,,353,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0030,FULL GOSPEL PRIMARY SCHOOL / A,,,,316,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0031,FULL GOSPEL PRIMARY SCHOOL / B,,,,319,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0032,FULL GOSPEL PRIMARY SCHOOL / C,,,,316,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0033,FULL GOSPEL PRIMARY SCHOOL / D,,,,329,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0034,GBHS TIKO / A,,,,320,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0035,GBHS TIKO / B,,,,154,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0036,GOVERNMENT SCHOOL EBANJA / A,,,,305,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0037,GOVERNMENT SCHOOL LIKOMBA / A,,,,342,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0038,GOVERNMENT SCHOOL LIKOMBA / B,,,,338,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0039,GOVERNMENT SCHOOL LIKOMBA / C,,,,338,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0040,GOVERNMENT SCHOOL LIKOMBA / D,,,,352,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0041,GOVERNMENT SCHOOL LIKOMBA / E,,,,386,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0042,GOVERNMENT SCHOOL LIKOMBA / F,,,,398,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0043,GOVERNMENT SCHOOL LIKOMBA / G,,,,463,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0044,NEW COUNCIL HALL / A,,,,312,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0045,NEW COUNCIL HALL / B,,,,330,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0046,NEW COUNCIL HALL / C,,,,165,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0047,SOCIAL CENTER TIKO / A,,,,396,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0048,TIKO COUNCIL CHECK POINT ROUND ABOUT,,,,359,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0049,TIKO COUNCIL CHECK POINT ROUND ABOUT,,,,370,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0050,TIKO COUNCIL CHECK POINT ROUND ABOUT,,,,399,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0051,TIKO COUNCIL CHECK POINT ROUND ABOUT,,,,145,SUD-OUEST / FAKO / TIKO / LIKOMBA,,
ELECAM-2025-SW-FAKO-TIKO-0052,BASIC EDUCATION OFFICE / A,,,,337,SUD-OUEST / FAKO / TIKO / LONG STREET,,
ELECAM-2025-SW-FAKO-TIKO-0053,BASIC EDUCATION OFFICE / B,,,,388,SUD-OUEST / FAKO / TIKO / LONG STREET,,
ELECAM-2025-SW-FAKO-TIKO-0054,BASIC EDUCATION OFFICE / C,,,,240,SUD-OUEST / FAKO / TIKO / LONG STREET,,
ELECAM-2025-SW-FAKO-TIKO-0055,BASIC EDUCATION OFFICE / D,,,,269,SUD-OUEST / FAKO / TIKO / LONG STREET,,
ELECAM-2025-SW-FAKO-TIKO-0056,ECOLE FRANCOPHONE / A,,,,359,SUD-OUEST / FAKO / TIKO / LONG STREET,,
ELECAM-2025-SW-FAKO-TIKO-0057,ECOLE FRANCOPHONE / B,,,,314,SUD-OUEST / FAKO / TIKO / LONG STREET,,
ELECAM-2025-SW-FAKO-TIKO-0058,GOV'T SCHOOL UPPER COSTAIN TIKO / A,,,,289,SUD-OUEST / FAKO / TIKO / LONG STREET,,
ELECAM-2025-SW-FAKO-TIKO-0059,GOV'T SCHOOL UPPER COSTAIN TIKO / B,,,,282,SUD-OUEST / FAKO / TIKO / LONG STREET,,
ELECAM-2025-SW-FAKO-TIKO-0060,GOV'T SCHOOL UPPER COSTAIN TIKO / C,,,,308,SUD-OUEST / FAKO / TIKO / LONG STREET,,
ELECAM-2025-SW-FAKO-TIKO-0061,GOV'T SCHOOL UPPER COSTAIN TIKO / D,,,,340,SUD-OUEST / FAKO / TIKO / LONG STREET,,
ELECAM-2025-SW-FAKO-TIKO-0062,GOV'T SCHOOL UPPER COSTAIN TIKO / E,,,,247,SUD-OUEST / FAKO / TIKO / LONG STREET,,
ELECAM-2025-SW-FAKO-TIKO-0063,GOV'T SCHOOL UPPER COSTAIN TIKO / F,,,,336,SUD-OUEST / FAKO / TIKO / LONG STREET,,
ELECAM-2025-SW-FAKO-TIKO-0064,GOV'T SCHOOL UPPER COSTAIN TIKO / G,,,,359,SUD-OUEST / FAKO / TIKO / LONG STREET,,
ELECAM-2025-SW-FAKO-TIKO-0065,GTC TIKO / A,,,,335,SUD-OUEST / FAKO / TIKO / LONG STREET,,
ELECAM-2025-SW-FAKO-TIKO-0066,GTC TIKO / B,,,,327,SUD-OUEST / FAKO / TIKO / LONG STREET,,
ELECAM-2025-SW-FAKO-TIKO-0067,GTC TIKO / C,,,,342,SUD-OUEST / FAKO / TIKO / LONG STREET,,
ELECAM-2025-SW-FAKO-TIKO-0068,GTC TIKO / D,,,,294,SUD-OUEST / FAKO / TIKO / LONG STREET,,
ELECAM-2025-SW-FAKO-TIKO-0069,GTC TIKO / E,,,,126,SUD-OUEST / FAKO / TIKO / LONG STREET,,
ELECAM-2025-SW-FAKO-TIKO-0070,MARTE CAMP OFFICE / A,,,,235,SUD-OUEST / FAKO / TIKO / MARTE,,
ELECAM-2025-SW-FAKO-TIKO-0071,CBC SCHOOL MISAKA / A,,,,283,SUD-OUEST / FAKO / TIKO / MISAKA,,
ELECAM-2025-SW-FAKO-TIKO-0072,GOV'T SCHOOL MISSELLELE / A,,,,376,SUD-OUEST / FAKO / TIKO / MISSELLELE,,
ELECAM-2025-SW-FAKO-TIKO-0073,MISSELLELE CAMP OFFICE / A,,,,255,SUD-OUEST / FAKO / TIKO / MISSELLELE,,
ELECAM-2025-SW-FAKO-TIKO-0074,MUANGA CAMP OFFICE / A,,,,57,SUD-OUEST / FAKO / TIKO / MISSELLELE,,
ELECAM-2025-SW-FAKO-TIKO-0075,CAMP 12 OFFICE / A,,,,316,SUD-OUEST / FAKO / TIKO / MONDONI,,
ELECAM-2025-SW-FAKO-TIKO-0076,P.S. MONDONI / A,,,,191,SUD-OUEST / FAKO / TIKO / MONDONI,,
ELECAM-2025-SW-FAKO-TIKO-0077,CAMP 11 OFFICE / A,,,,130,SUD-OUEST / FAKO / TIKO / MONDONI,,
ELECAM-2025-SW-FAKO-TIKO-0078,COMMUNITY HEALTH CENTER BONASONE / A,,,,99,SUD-OUEST / FAKO / TIKO / MONGO,,
ELECAM-2025-SW-FAKO-TIKO-0079,GOV'T HEALTH CENTER MOQUO CAMP / A,,,,391,SUD-OUEST / FAKO / TIKO / MOQUO,,
ELECAM-2025-SW-FAKO-TIKO-0080,GOV'T HEALTH CENTER MOQUO CAMP / B,,,,56,SUD-OUEST / FAKO / TIKO / MOQUO,,
ELECAM-2025-SW-FAKO-TIKO-0081,GOV'T SEC. SCHOOL MOTOMBOLOMBO / A,,,,405,SUD-OUEST / FAKO / TIKO / BOMA STREET,,
ELECAM-2025-SW-FAKO-TIKO-0082,GOV'T SEC. SCHOOL MOTOMBOLOMBO / B,,,,419,SUD-OUEST / FAKO / TIKO / BOMA STREET,,
ELECAM-2025-SW-FAKO-TIKO-0083,GOV'T SEC. SCHOOL MOTOMBOLOMBO / C,,,,422,SUD-OUEST / FAKO / TIKO / BOMA STREET,,
ELECAM-2025-SW-FAKO-TIKO-0084,GOV'T SEC. SCHOOL MOTOMBOLOMBO / D,,,,471,SUD-OUEST / FAKO / TIKO / BOMA STREET,,
ELECAM-2025-SW-FAKO-TIKO-0085,GOV'T SEC. SCHOOL MOTOMBOLOMBO / E,,,,165,SUD-OUEST / FAKO / TIKO / BOMA STREET,,
ELECAM-2025-SW-FAKO-TIKO-0086,GOVERNMENT SCHOOL MUDEKA / A,,,,335,SUD-OUEST / FAKO / TIKO / MUDEKA,,
ELECAM-2025-SW-FAKO-TIKO-0087,GOVERNMENT SCHOOL MUDEKA / B,,,,180,SUD-OUEST / FAKO / TIKO / MUDEKA,,
ELECAM-2025-SW-FAKO-TIKO-0088,MUDEKA CAMP OFFICE / A,,,,137,SUD-OUEST / FAKO / TIKO / MUDEKA,,
ELECAM-2025-SW-FAKO-TIKO-0089,GOVERNMENT SCHOOL MUTENGENE / A,,,,231,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0090,GOVERNMENT SCHOOL MUTENGENE / B,,,,222,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0091,GOVERNMENT SCHOOL MUTENGENE / C,,,,232,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0092,GOVERNMENT SCHOOL MUTENGENE / D,,,,236,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0093,GOVERNMENT SCHOOL MUTENGENE / E,,,,224,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0094,GOVERNMENT SCHOOL MUTENGENE / F,,,,208,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0095,GOVERNMENT SCHOOL MUTENGENE / G,,,,223,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0096,GOVERNMENT SCHOOL MUTENGENE / H,,,,266,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0097,GOVERNMENT SCHOOL MUTENGENE / I,,,,335,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0098,BAPTIST PRIM. SCH. HALL MUTENGENE / A,,,,332,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0099,BAPTIST PRIM. SCH. HALL MUTENGENE / B,,,,310,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0100,BAPTIST PRIM. SCH. HALL MUTENGENE / C,,,,337,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0101,BAPTIST PRIM. SCH. HALL MUTENGENE / D,,,,343,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0102,BAPTIST PRIM. SCH. HALL MUTENGENE / E,,,,340,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0103,BAPTIST PRIM. SCH. HALL MUTENGENE / F,,,,420,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0104,BAPTIST PRIM. SCH. HALL MUTENGENE / G,,,,389,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0105,BAPTIST PRIM. SCH. HALL MUTENGENE / H,,,,308,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0106,ESUKA CAMP OFFICE / A,,,,118,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0107,FOUNDATION PRIM. SCH. TIKO ROAD / A,,,,322,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0108,FOUNDATION PRIM. SCH. TIKO ROAD / B,,,,313,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0109,FOUNDATION PRIM. SCH. TIKO ROAD / C,,,,316,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0110,FOUNDATION PRIM. SCH. TIKO ROAD / D,,,,268,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0111,FOUNDATION SEC. SCHOOL MUTENGENE / A,,,,390,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0112,FOUNDATION SEC. SCHOOL MUTENGENE / B,,,,448,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0113,GBHS MUTENGENE / A,,,,322,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0114,GBHS MUTENGENE / B,,,,307,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
ELECAM-2025-SW-FAKO-TIKO-0115,GBHS MUTENGENE / C,,,,307,SUD-OUEST / FAKO / TIKO / MUTENGENE,,
